timestamp,segment_id,target,max_x,dimensions,epoch_count,n_train,n_test,best_epoch,best_test_error_pct,related_train_error_pct,mae,rmse,r2,mape_pct,acc_5_pct,acc_10_pct,acc_20_pct,direction_acc_pct,precision,recall,f1,tp,fp,fn,tn,connection_pct,density
2026-09-09 19:28:19,0,exam_score,6,2,4,62,16,3,36.1838,28.6846,28.804356,31.793406,-5.610791,36.1838,0.00,6.25,25.00,50.00,,0.000000,,0,0,8,8,0.1,0.8
2026-09-09 19:28:20,1,exam_score,6,2,4,60,15,4,40.9811,45.4709,25.338528,28.984182,-0.507151,40.9811,0.00,0.00,20.00,46.67,,0.000000,,0,0,8,7,0.1,0.8
2026-09-09 19:28:21,2,exam_score,6,2,4,59,15,4,26.5706,40.5470,17.707148,21.702452,-0.544233,26.5706,13.33,33.33,46.67,46.67,,0.000000,,0,0,8,7,0.1,0.8
2026-09-09 19:28:22,3,exam_score,6,2,4,58,15,2,25.1625,8.0171,14.405118,18.125900,-0.215652,25.1625,13.33,26.67,46.67,53.33,0.666667,0.250000,0.363636,2,1,6,6,0.1,0.8
