timestamp,run_id,model_name,model_config,target,n_features,n_train,n_test,epoch_count,train_time_sec,inference_time_sec,mae,rmse,r2,mape_pct,acc_5_pct,acc_10_pct,acc_20_pct,direction_acc_pct,precision,recall,f1,tp,fp,fn,tn,best_epoch,best_test_error_pct,related_train_error_pct,notes
2026-07-26 23:30:30,20260724_223019,SystemHandler,"max_x=10,dim=2,conn=0.1,density=0.8,mode=partitioned,agg=relevance_weighted",exam_score,30,16000,4000,20,1999.828000,48.947881,9.117541,11.280049,0.645860,16.877591,19.975000,41.100000,72.225000,82.625000,0.803248,0.864635,0.832812,1731,424,271,1574,,,,"max_x=10,dim=2,segments=4,mode=partitioned,lr_mode=manual-full,pred_range=auto,grad_clip=auto,delta_clip=auto,reconnect_pct=0.005"
2026-07-26 23:30:30,20260724_223019,SystemHandler,"max_x=15,dim=2,conn=0.1,density=0.8,mode=partitioned,agg=bma",exam_score,30,16000,4000,20,5242.986700,83.002021,9.500184,11.795731,0.612740,16.996333,19.650000,38.200000,69.300000,82.025000,0.795214,0.863137,0.827784,1728,445,274,1553,,,,"max_x=15,dim=2,segments=4,mode=partitioned,lr_mode=manual-full,pred_range=auto,grad_clip=auto,delta_clip=auto,reconnect_pct=0.005"
2026-07-26 23:30:30,20260724_223019,SystemHandler,"max_x=15,dim=2,conn=0.1,density=0.8,mode=partitioned,agg=simple_mean",exam_score,30,16000,4000,20,5234.690000,83.019521,9.458310,11.729261,0.617092,17.076428,19.600000,39.125000,69.400000,82.100000,0.793339,0.868631,0.829280,1739,453,263,1545,,,,"max_x=15,dim=2,segments=4,mode=partitioned,lr_mode=manual-full,pred_range=auto,grad_clip=auto,delta_clip=auto,reconnect_pct=0.005"
2026-07-26 23:30:30,20260724_223019,SystemHandler,"max_x=15,dim=2,conn=0.1,density=0.8,mode=partitioned,agg=relevance_weighted",exam_score,30,16000,4000,20,5237.211600,82.988025,9.398596,11.669491,0.620985,16.948589,20.100000,38.700000,69.925000,82.600000,0.795475,0.878122,0.834758,1758,452,244,1546,,,,"max_x=15,dim=2,segments=4,mode=partitioned,lr_mode=manual-full,pred_range=auto,grad_clip=auto,delta_clip=auto,reconnect_pct=0.005"
2026-07-26 23:30:30,20260724_223019,SystemHandler,"max_x=20,dim=2,conn=0.1,density=0.8,mode=partitioned,agg=bma",exam_score,30,16000,4000,20,11298.990500,154.196391,11.783961,14.661939,0.401677,21.525412,15.700000,31.550000,59.925000,77.325000,0.725031,0.881119,0.795490,1764,669,238,1329,,,,"max_x=20,dim=2,segments=4,mode=partitioned,lr_mode=manual-full,pred_range=auto,grad_clip=auto,delta_clip=auto,reconnect_pct=0.005"
2026-07-26 23:30:30,20260724_223019,SystemHandler,"max_x=20,dim=2,conn=0.1,density=0.8,mode=partitioned,agg=simple_mean",exam_score,30,16000,4000,20,11288.081900,154.264203,11.712322,14.532384,0.412204,21.405594,15.900000,31.725000,59.950000,78.800000,0.747215,0.871129,0.804428,1744,590,258,1408,,,,"max_x=20,dim=2,segments=4,mode=partitioned,lr_mode=manual-full,pred_range=auto,grad_clip=auto,delta_clip=auto,reconnect_pct=0.005"
2026-07-26 23:30:30,20260724_223019,SystemHandler,"max_x=20,dim=2,conn=0.1,density=0.8,mode=partitioned,agg=relevance_weighted",exam_score,30,16000,4000,20,11338.274400,154.179268,11.584498,14.388733,0.423767,21.155844,16.325000,32.225000,60.425000,79.475000,0.744919,0.897103,0.813959,1796,615,206,1383,,,,"max_x=20,dim=2,segments=4,mode=partitioned,lr_mode=manual-full,pred_range=auto,grad_clip=auto,delta_clip=auto,reconnect_pct=0.005"
2026-07-26 23:30:30,20260724_223019,SystemHandler,"max_x=25,dim=2,conn=0.1,density=0.8,mode=partitioned,agg=bma",exam_score,30,16000,4000,20,22962.609700,307.806607,14.279429,17.476780,0.149888,26.662279,12.375000,25.225000,49.575000,57.525000,0.688667,0.276224,0.394296,553,250,1449,1748,,,,"max_x=25,dim=2,segments=4,mode=partitioned,lr_mode=manual-full,pred_range=auto,grad_clip=auto,delta_clip=auto,reconnect_pct=0.005"
2026-07-26 23:30:30,20260724_223019,SystemHandler,"max_x=25,dim=2,conn=0.1,density=0.8,mode=partitioned,agg=simple_mean",exam_score,30,16000,4000,20,22917.695900,307.928801,14.087632,17.216782,0.174994,26.502919,12.350000,25.950000,50.550000,61.125000,0.702262,0.387612,0.499517,776,329,1226,1669,,,,"max_x=25,dim=2,segments=4,mode=partitioned,lr_mode=manual-full,pred_range=auto,grad_clip=auto,delta_clip=auto,reconnect_pct=0.005"
2026-07-26 23:30:30,20260724_223019,SystemHandler,"max_x=25,dim=2,conn=0.1,density=0.8,mode=partitioned,agg=relevance_weighted",exam_score,30,16000,4000,20,22951.420100,307.840219,13.873245,16.982065,0.197336,26.004605,12.900000,26.350000,50.900000,61.225000,0.688388,0.411588,0.515161,824,373,1178,1625,,,,"max_x=25,dim=2,segments=4,mode=partitioned,lr_mode=manual-full,pred_range=auto,grad_clip=auto,delta_clip=auto,reconnect_pct=0.005"
