timestamp,run_id,model_name,model_config,target,n_features,n_train,n_test,epoch_count,train_time_sec,inference_time_sec,mae,rmse,r2,mape_pct,acc_5_pct,acc_10_pct,acc_20_pct,direction_acc_pct,precision,recall,f1,tp,fp,fn,tn,best_epoch,best_test_error_pct,related_train_error_pct,notes
2026-08-03 22:50:16,20260801_134246,LinearRegression,fit_intercept=True,exam_score,30,16000,4000,1,0.056600,0.014976,7.992419,9.953977,0.724230,14.875623,24.075000,45.700000,76.550000,84.650000,0.848394,0.844156,0.846269,1690,302,312,1696,,,,
2026-08-03 22:50:16,20260801_134246,KNN(k=5),"k=5,weights=distance",exam_score,30,16000,4000,1,0.040300,0.174546,9.313424,11.669453,0.620987,17.621879,21.275000,41.425000,70.375000,81.775000,0.815568,0.821678,0.818612,1645,372,357,1626,,,,
2026-08-03 22:50:16,20260801_134246,KNN(k=10),"k=10,weights=distance",exam_score,30,16000,4000,1,0.038600,0.153147,8.990831,11.207646,0.650392,17.111370,21.725000,41.675000,72.450000,82.275000,0.816756,0.832667,0.824635,1667,374,335,1624,,,,
2026-08-03 22:50:16,20260801_134246,RandomForest,"n_estimators=100,max_depth=None,min_samples_leaf=1",exam_score,30,16000,4000,100,2.395300,0.064723,8.406893,10.447657,0.696198,15.724003,23.075000,44.625000,74.750000,84.150000,0.839623,0.844655,0.842131,1691,323,311,1675,,,,feature_importances available
2026-08-03 22:50:16,20260801_134246,XGBoost,"backend=xgboost,n_estimators=300,max_depth=6,lr=0.05,subsample=0.8",exam_score,30,16000,4000,300,0.570400,0.021068,8.1645355,10.179868,0.71157205,15.211886,23.850000,45.275000,75.300000,84.050000,0.840319,0.841159,0.840739,1684,320,318,1678,,,,backend=xgboost
2026-08-03 22:50:16,20260801_134246,MLP,"layers=[128, 64, 32],act=relu,lr=0.001,max_iter=500,early_stopping=True",exam_score,30,16000,4000,26,3.408300,0.011147,8.252786,10.285019,0.705583,15.543166,23.775000,45.200000,75.450000,84.050000,0.854102,0.821678,0.837576,1645,281,357,1717,,,,actual_iters=26
2026-08-03 22:50:16,20260801_134246,SegmentHandler,"max_x=5,dim=2,conn=0.1,density=0.8",exam_score,30,16000,4000,20,374.370600,1.405787,14.360998,17.604223,0.137445,27.407916,13.600000,26.125000,50.400000,61.950000,0.637615,0.555445,0.593700,1112,632,890,1366,20,27.3185,16.3837,"max_x=5,dim=2,lr_mode=auto,pred_range=auto,grad_clip=auto,delta_clip=auto,reconnect_pct=0.0"
2026-08-03 22:50:16,20260801_134246,SegmentHandler,"max_x=10,dim=2,conn=0.1,density=0.8",exam_score,30,16000,4000,20,2351.284800,9.810790,10.535823,13.071721,0.524425,20.052885,19.300000,36.525000,64.475000,78.900000,0.745756,0.877622,0.806333,1757,599,245,1399,17,19.4107,12.1392,"max_x=10,dim=2,lr_mode=auto,pred_range=auto,grad_clip=auto,delta_clip=auto,reconnect_pct=0.0"
2026-08-03 22:50:16,20260801_134246,SegmentHandler,"max_x=15,dim=2,conn=0.1,density=0.8",exam_score,30,16000,4000,20,6871.192200,31.566843,10.485925,12.948870,0.533323,19.621776,18.100000,35.900000,64.575000,79.400000,0.743993,0.897103,0.813406,1796,618,206,1380,18,19.4120,6.6147,"max_x=15,dim=2,lr_mode=auto,pred_range=auto,grad_clip=auto,delta_clip=auto,reconnect_pct=0.0"
2026-08-03 22:50:16,20260801_134246,SegmentHandler,"max_x=20,dim=2,conn=0.1,density=0.8",exam_score,30,16000,4000,20,17441.245000,75.271026,13.780511,16.976139,0.197896,27.169870,14.125000,28.100000,53.000000,66.275000,0.613644,0.880619,0.723282,1763,1110,239,888,19,27.0109,6.6445,"max_x=20,dim=2,lr_mode=auto,pred_range=auto,grad_clip=auto,delta_clip=auto,reconnect_pct=0.0"
2026-08-03 22:50:16,20260801_134246,SegmentHandler,"max_x=25,dim=2,conn=0.1,density=0.8",exam_score,30,16000,4000,20,29806.822400,161.163601,15.680442,19.072526,-0.012440,30.316870,11.250000,23.400000,46.200000,50.325000,0.515924,0.121379,0.196522,243,228,1759,1770,14,30.3088,4.1654,"max_x=25,dim=2,lr_mode=auto,pred_range=auto,grad_clip=auto,delta_clip=auto,reconnect_pct=0.0"
2026-08-03 22:50:16,20260801_134246,SystemHandler,"max_x=5,dim=2,conn=0.1,density=0.8,mode=partitioned,agg=bma",exam_score,30,16000,4000,20,478.887100,36.196734,14.694042,17.948388,0.103389,27.451686,12.525000,24.575000,47.800000,60.725000,0.640208,0.491508,0.556089,984,553,1018,1445,,,,"max_x=5,dim=2,segments=4,mode=partitioned,lr_mode=auto,pred_range=auto,grad_clip=auto,delta_clip=auto,reconnect_pct=0.0"
2026-08-03 22:50:16,20260801_134246,SystemHandler,"max_x=5,dim=2,conn=0.1,density=0.8,mode=partitioned,agg=simple_mean",exam_score,30,16000,4000,20,476.061400,36.152925,14.308702,17.410762,0.156299,27.145563,13.250000,24.925000,50.250000,62.925000,0.649740,0.562438,0.602945,1126,607,876,1391,,,,"max_x=5,dim=2,segments=4,mode=partitioned,lr_mode=auto,pred_range=auto,grad_clip=auto,delta_clip=auto,reconnect_pct=0.0"
2026-08-03 22:50:16,20260801_134246,SystemHandler,"max_x=5,dim=2,conn=0.1,density=0.8,mode=partitioned,agg=relevance_weighted",exam_score,30,16000,4000,20,475.883700,36.190045,14.357493,17.493658,0.148246,27.219969,13.000000,24.800000,49.750000,62.775000,0.646991,0.563936,0.602615,1129,616,873,1382,,,,"max_x=5,dim=2,segments=4,mode=partitioned,lr_mode=auto,pred_range=auto,grad_clip=auto,delta_clip=auto,reconnect_pct=0.0"
